id,cluster_id,absolute_url,case_name,date_filed,year,confidence,is_affirmance,is_notice_and_comment,agency,rule_short_name,cfr_citation,federal_register_citation,reasoning
2737386,2737386,/opinion/2737386/ivy-sports-medicine-llc-v-sylvia-mathews-burwell/,"Ivy Sports Medicine, LLC v. Sylvia Mathews Burwell",2014-09-26,2014,0.97,no,no,Food and Drug Administration,FDA Medical Device Reclassification Procedure,21 C.F.R. § 860.130,,"This case does not involve Chevron step two deference to an agency's interpretation of an ambiguous statute. Instead, the D.C. Circuit reversed the agency's action, holding that FDA could not rely on inherent reconsideration authority to rescind a substantial equivalence determination when Congress had provided a statutory reclassification mechanism under 21 U.S.C. § 360c(e). The court ruled against the agency, not in its favor, making this the opposite of a Chevron step two affirmance. Addition"
2744070,2744070,/opinion/2744070/fogo-de-chao-holdings-inc-v-united-states-department-of-homeland/,Fogo De Chao (Holdings) Inc. v. United States Department of Homeland Security,2014-10-21,2014,0.97,no,no,Department of Homeland Security / U.S. Citizenship and Immigration Services,L-1B Specialized Knowledge Visa Rule,8 C.F.R. § 214.2(l)(1)(ii)(D),52 Fed. Reg. 5738,"The D.C. Circuit explicitly declined to apply Chevron deference to the agency's interpretation of 'specialized knowledge,' finding that the regulation largely parroted the statutory text and that the Appeals Office decision was an informal, non-precedential adjudication rather than a formal adjudication or notice-and-comment rulemaking. Instead, the court applied Skidmore deference and reversed and remanded the agency's denial of the visa petition. This is therefore not a Chevron Step Two affirm"
2747313,2747313,/opinion/2747313/verizon-v-federal-communications-commission/,Verizon v. Federal Communications Commission,2014-10-31,2014,0.85,no,no,Federal Communications Commission,Uniform System of Accounts (Part 32) Forbearance Denial,47 C.F.R. pt. 32,,"The court deferred to the FCC's interpretation of section 10 forbearance criteria and upheld the denial of the forbearance petition, but this was not a Chevron Step Two analysis of an ambiguous statute in a notice-and-comment rulemaking. The case concerned the FCC's adjudicatory/quasi-rulemaking decision on a forbearance petition, not the agency's interpretation of an ambiguous statute through notice-and-comment rulemaking. The court applied general deference principles to the FCC's forbearance "
2751424,2751424,/opinion/2751424/public-investors-arbitration-bar-assn-v-securities-exchange-commission/,Public Investors Arbitration Bar Ass'n v. Securities & Exchange Commission,2014-11-14,2014,0.97,no,no,Securities and Exchange Commission,,,,"This case involves a FOIA dispute over whether Exemption 8 protects documents the SEC collected while examining FINRA's arbitration program. The court explicitly declined to apply Chevron deference, noting that 'because FOIA's terms apply government-wide, we generally decline to accord deference to agency interpretations of the statute, as we would otherwise do under Chevron.' The court resolved the case through statutory interpretation of FOIA Exemption 8 and the 2010 Exchange Act amendments, n"
2760248,2760248,/opinion/2760248/associated-builders-and-contractors-v-patricia-shiu/,Associated Builders and Contractors v. Patricia Shiu,2014-12-12,2014,0.82,no,yes,"Department of Labor, Office of Federal Contract Compliance Programs (OFCCP)",Section 503 Rehabilitation Act Affirmative Action Final Rule,41 C.F.R. pt. 60-741,"78 Fed. Reg. 58,682","The court explicitly invoked Chevron's two-step framework and found at step one that the statute does not unambiguously foreclose OFCCP's interpretation, effectively resolving the statutory authority challenge at step one rather than step two. Although ABC raised a Chevron step two argument in a footnote, the court dismissed it summarily as identical to the step one argument, meaning there was no independent step two analysis upholding the agency's interpretation. The rule was issued through not"
2763879,2763879,/opinion/2763879/trumpeter-swan-society-v-environmental-protection-agency/,Trumpeter Swan Society v. Environmental Protection Agency,2014-12-23,2014,0.95,no,no,Environmental Protection Agency,TSCA Section 21 Lead Ammunition Petition Denial,27 C.F.R. § 53.11,"75 Fed. Reg. 58,377","The court did not uphold an agency interpretation at Chevron Step Two. Instead, the court found the relevant statutory provisions (TSCA sections 21 and 3(2)(B)(v)) unambiguous at Chevron Step One, rejecting EPA's non-cognizability interpretation of section 21 while affirming the dismissal on independent statutory grounds. The interpretation at issue arose from an agency letter denying a citizen petition, not from a notice-and-comment rulemaking."
2763880,2763880,/opinion/2763880/natural-resources-defense-council-v-environmental-protection-agency/,Natural Resources Defense Council v. Environmental Protection Agency,2014-12-23,2014,0.97,no,yes,Environmental Protection Agency,2008 Ozone NAAQS Implementation Rule (attainment deadlines and transportation conformity revocation),40 C.F.R. pt. 51,77 Fed. Reg. 30160,"The D.C. Circuit applied Chevron step two analysis but REJECTED EPA's interpretation as impermissible, vacating the relevant portions of the 2008 Ozone NAAQS Implementation Rule. The court found that EPA's extended attainment deadlines and revocation of transportation conformity requirements exceeded the agency's statutory authority under the Clean Air Act, rather than upholding the agency's interpretation. While the rule was promulgated through notice-and-comment rulemaking, this is not a Chevr"
2770505,2770505,/opinion/2770505/christina-williams-v-robert-johnson/,Christina Williams v. Robert Johnson,2015-01-16,2015,0.99,no,no,,,,,"This case involves a D.C. Whistleblower Protection Act retaliation claim by a D.C. government employee; it does not involve Chevron deference or any federal agency's interpretation of an ambiguous statute. The opinion concerns sufficiency of evidence for a jury verdict and interpretation of D.C. notice-of-claims requirements, with no administrative rulemaking or Chevron analysis present."
2771240,2771240,/opinion/2771240/mary-v-harris-foundation-v-federal-communications-commission/,Mary v. Harris Foundation v. Federal Communications Commission,2015-01-20,2015,0.92,yes,yes,Federal Communications Commission,NCE Comparative Selection Fair Distribution Rule (10% threshold),47 C.F.R. § 73.7002,,"The court explicitly applied the two-step Chevron framework, finding at step one that Congress left ambiguous how to achieve 'fair, efficient, and equitable distribution' of radio service under § 307(b), and at step two that the FCC's 10% threshold rule was a permissible interpretation of that statute. The Fair Distribution Rule was promulgated through a notice-and-comment rulemaking proceeding (the NCE Order, 15 FCC Rcd. 7386 (2000)) and codified at 47 C.F.R. § 73.7002. The court affirmed the C"
2771242,2771242,/opinion/2771242/carol-grunewald-v-jonathan-jarvis/,Carol Grunewald v. Jonathan Jarvis,2015-01-20,2015,0.3,yes,no,"National Park Service, Department of Interior",Rock Creek Park White-Tailed Deer Management Plan,,71 Fed. Reg. 55012,"The court applied Chevron deference to uphold the National Park Service's interpretation of the Rock Creek Park Enabling Act as permitting the killing of deer to manage the ecosystem, finding the interpretation reasonable at step two. However, this was not a notice-and-comment rulemaking in the traditional sense — it was an agency management plan/EIS developed through a NEPA process, not a codified regulation subject to notice-and-comment rulemaking under the APA. The plan was published in the F"
2780762,2780762,/opinion/2780762/tesoro-alaska-co-v-federal-energy-regulatory-commission/,Tesoro Alaska Co. v. Federal Energy Regulatory Commission,2015-02-20,2015,0.85,no,no,Federal Energy Regulatory Commission,TAPS Cost Pooling Agreement Approval,,,"The court applied Chevron step two analysis to FERC's interpretation of ICA § 5(1) regarding incidental regulation of intrastate commerce, but the agency action under review was an adjudicatory order approving a contested settlement (BP Pipelines (Alaska) Inc., 144 FERC ¶ 61,025), not a notice-and-comment rulemaking. The court upheld FERC's statutory interpretation as reasonable under Chevron step two, but since the interpretation was embodied in an adjudicative order rather than a regulation pr"
2780763,2780763,/opinion/2780763/paul-deppenbrook-v-pbgc/,Paul Deppenbrook v. PBGC,2015-02-20,2015,0.92,no,no,Pension Benefit Guaranty Corporation,PBGC Benefit Guarantee Regulations,"29 C.F.R. §§ 4022.3, 4022.4",,"The court explicitly declined to apply Chevron deference because the PBGC had not offered a pre-litigation authoritative interpretation of the statutory provisions at issue, and instead said it would reach the same conclusion whether applying Chevron or Skidmore. The court upheld the PBGC's actions under an arbitrary and capricious standard rather than affirming an agency interpretation at Chevron Step Two. While the opinion references PBGC regulations at 29 C.F.R. §§ 4022.3 and 4022.4, the cour"
7864543,7915407,/opinion/7915407/deppenbrook-ex-rel-rti-beaver-falls-employees-v-pension-benefit-guaranty/,Deppenbrook ex rel. RTI Beaver Falls Employees v. Pension Benefit Guaranty Corp.,2015-02-20,2015,0.95,no,no,Pension Benefit Guaranty Corporation,PBGC Benefit Guarantee Regulations,"29 C.F.R. §§ 4022.3, 4022.4",,"The court explicitly declined to apply Chevron step two, noting that the PBGC had not offered an authoritative pre-litigation statutory interpretation to which it could defer, and instead resolved the case under either Chevron or Skidmore without specifying step two analysis. The court's affirmance was based on statutory interpretation of ERISA provisions and the arbitrary-and-capricious standard, not a Chevron step two deference to an agency's permissible construction of an ambiguous statute. W"
